transaction_id,payment_time,payer_id,payee_id,payment_amount,payment_currency,payment_method,payment_purpose,vendor_id,payee_country,vendor_country,vendor_industry,approval_status,reject_reason
5162fd18-0781-4c35-9f57-66a01ca714ed,28:32.3,COMP0035,PAYEE0269,2073.82,EUR,ACH,Payroll,VEND0194,Brazil,Australia,Technology,APPROVED,
cd039126-3e62-43b5-8492-d4664d7250e2,48:32.3,COMP0073,PAYEE0110,1356.12,EUR,Check,Consulting Services,VEND0206,China,Canada,Offshore Banking,APPROVED,
3fcde978-1c64-4081-bee8-ebc465af06d8,03:32.3,COMP0014,PAYEE0201,249.14,EUR,Check,Office Supplies,VEND0031,Germany,Germany,Energy,APPROVED,
408c02d5-23c7-4de9-8ff9-01dcdd71dd70,55:32.3,COMP0034,PAYEE0216,705.46,CAD,Bank Transfer,Rent Payment,VEND0240,China,India,Real Estate,APPROVED,
cb331c43-4e8d-4af8-ac68-08b04f6afd55,42:32.3,COMP0047,PAYEE0181,413.45,CAD,Check,Research & Development,VEND0409,India,Australia,Healthcare,APPROVED,
3bab545a-4f82-4dae-9c7e-2a30d5e42aa4,01:32.3,COMP0079,PAYEE0323,247.98,EUR,Bank Transfer,Rent Payment,VEND0457,Canada,India,Finance,APPROVED,
ac379a8b-2773-46ca-b06b-a4f8ad8bbc4e,15:32.3,COMP0027,PAYEE0270,2295.27,USD,Bank Transfer,Marketing Campaign,VEND0177,UK,France,Energy,APPROVED,
aa731727-ba46-4917-afc9-d9acc0b2a503,15:32.3,COMP0026,PAYEE0057,1674.4,GBP,ACH,Research & Development,VEND0032,China,India,Arms Dealing,APPROVED,
1533597d-178d-4f01-8501-9a1b59f13a49,56:32.3,COMP0014,PAYEE0181,1262.44,USD,Credit Card,Rent Payment,VEND0111,USA,Japan,Automotive,APPROVED,
983acfc5-6f34-4af4-8f50-cdf31716cb45,27:32.3,COMP0085,PAYEE0065,2220.72,GBP,ACH,Software License,VEND0032,China,India,Retail,APPROVED,
fd61f884-05e4-437d-8ae6-34e311a2c281,54:32.3,COMP0011,PAYEE0095,1315,EUR,ACH,Legal Fees,VEND0413,China,USA,Cryptocurrency Trading,APPROVED,
c769b79e-7df3-44b0-a94b-32ca90e9d286,01:32.3,COMP0015,PAYEE0238,102.41,GBP,Wire,Professional Development,VEND0227,USA,India,Cryptocurrency Trading,APPROVED,
eb480431-c5e4-41b7-9c29-df0b7a7ff65e,47:32.3,COMP0017,PAYEE0175,348.66,USD,ACH,Unusual Transfer - Review Required,VEND0487,Brazil,Brazil,Technology,APPROVED,
669b416b-71c6-44ae-a829-8759064a1873,12:32.3,COMP0059,PAYEE0012,1134.65,EUR,Wire,Unusual Transfer - Review Required,VEND0129,USA,USA,Education,APPROVED,
78cd62ea-0748-42e7-89ee-9d522859e92e,33:32.3,COMP0007,PAYEE0152,216.81,EUR,Credit Card,Office Supplies,VEND0324,France,Japan,Manufacturing,APPROVED,
219cefff-4afe-4580-8cde-b099af655245,16:32.3,COMP0096,PAYEE0134,833.6,GBP,Check,Travel Expenses,VEND0257,UK,India,Education,APPROVED,
e86dc17a-1355-4e32-a296-f8f88b6c12d1,28:32.3,COMP0064,PAYEE0400,1476.5,GBP,ACH,Rent Payment,VEND0158,Australia,Japan,Art & Antiques Dealers,APPROVED,
9d8cf848-2db3-460e-a62e-8deffbb6bcfc,08:32.3,COMP0048,PAYEE0484,1487.28,CAD,Wire,Unusual Transfer - Review Required,VEND0380,Japan,USA,Manufacturing,APPROVED,
a0b7ea8f-3d07-4387-9ea0-139dd07e8d2d,12:32.3,COMP0052,PAYEE0104,1422.55,USD,Credit Card,Cloud Hosting,VEND0386,UK,Brazil,Technology,APPROVED,
2c721acf-2ce9-497c-91f1-a92ade6df02c,01:32.3,COMP0097,PAYEE0157,2008.18,JPY,Bank Transfer,Payroll,VEND0163,UK,France,Arms Dealing,APPROVED,
593e94c3-0919-4ca6-8c38-fafe96ae8f9c,52:32.3,COMP0001,PAYEE0175,160.97,JPY,Bank Transfer,Research & Development,VEND0055,Brazil,UK,Finance,APPROVED,
4ff1203d-ceb4-4366-a9ec-280cc39dc914,55:32.3,COMP0081,PAYEE0404,1026.38,EUR,Credit Card,Office Supplies,VEND0122,Japan,UK,Logistics,APPROVED,
2e7804c0-ed3d-4fdc-b6ad-e9fd6878a7bb,19:32.3,COMP0094,PAYEE0454,492.73,CAD,Credit Card,Software License,VEND0152,UK,Australia,Education,APPROVED,
cae413d2-7b1c-4cc8-932d-a82c09d6cb13,36:32.3,COMP0006,PAYEE0166,1195.37,CAD,ACH,IT Support,VEND0238,Brazil,France,Arms Dealing,APPROVED,
28250c22-56f0-458e-a424-9f8d27c7c8f9,20:32.3,COMP0021,PAYEE0460,299.13,CAD,Bank Transfer,Travel Expenses,VEND0160,Japan,Australia,Manufacturing,APPROVED,
8e2d5e1b-381f-47f7-a695-5df930977daf,57:32.3,COMP0100,PAYEE0477,2023.21,GBP,Credit Card,Legal Fees,VEND0224,Japan,Brazil,Manufacturing,APPROVED,
381faf57-9a99-4dc7-9d8d-30a400af1129,15:32.3,COMP0062,PAYEE0454,1581.53,USD,Wire,Legal Fees,VEND0019,India,Brazil,Online Gambling,APPROVED,
339f8269-d131-43bb-8d19-c33d61f7b330,27:32.3,COMP0053,PAYEE0436,400.7,EUR,Wire,Research & Development,VEND0327,Japan,Australia,Cannabis Industry,APPROVED,
3de6c0b1-7cbd-4a6e-a1cb-ffe7ab287124,06:32.3,COMP0032,PAYEE0265,1791.19,CAD,Check,Payroll,VEND0381,USA,France,Finance,APPROVED,
6d2613e6-a7ce-4a89-a617-610b2418cf6b,52:32.3,COMP0053,PAYEE0237,1321.84,GBP,Check,Office Supplies,VEND0066,Japan,Japan,Cryptocurrency Trading,APPROVED,
e67da6d0-5e72-466c-bb4e-2f1ec41a9072,07:32.3,COMP0022,PAYEE0031,1347.2,GBP,Wire,IT Support,VEND0057,Canada,Brazil,Automotive,APPROVED,
c01565a1-9c07-4815-842a-c91cf6498e3c,51:32.3,COMP0063,PAYEE0430,103.15,JPY,Credit Card,Office Supplies,VEND0020,Canada,France,Healthcare,APPROVED,
5ca912ab-1b25-40b6-8900-cbc5d199944f,42:32.3,COMP0100,PAYEE0096,683.06,JPY,ACH,Cloud Hosting,VEND0178,India,Germany,Online Gambling,APPROVED,
a8387a00-d9e9-4940-af12-6d8c0d7da81d,53:32.3,COMP0079,PAYEE0397,319.05,GBP,Wire,Software License,VEND0031,Brazil,Australia,Automotive,APPROVED,
5d5c0d30-35a7-479f-bc8e-f459be8de86c,08:32.3,COMP0056,PAYEE0457,200.22,USD,Wire,Rent Payment,VEND0039,Brazil,Canada,Logistics,APPROVED,
7e9b1f84-bc6f-4730-9ed9-0af8447f92d3,32:32.3,COMP0067,PAYEE0478,1369.12,EUR,Wire,Maintenance Services,VEND0387,Canada,Brazil,Energy,APPROVED,
997da32d-0b25-4104-888f-2b377a219b6f,41:32.3,COMP0048,PAYEE0138,361.17,CAD,ACH,Software License,VEND0266,India,UK,Cannabis Industry,APPROVED,
08ddfcb6-4cb5-4a02-a655-d1bd232dc4b3,41:32.3,COMP0079,PAYEE0444,361.97,GBP,Check,Office Supplies,VEND0487,USA,USA,Manufacturing,APPROVED,
4833e20b-dfbb-4c17-8ca0-517e699c92fe,27:32.3,COMP0091,PAYEE0283,1402.74,CAD,Check,Unusual Transfer - Review Required,VEND0326,Brazil,UK,Energy,APPROVED,
49412d46-e233-4525-9c14-55c4916bf9d9,50:32.3,COMP0012,PAYEE0031,415.03,EUR,Check,Payroll,VEND0303,Canada,USA,Cryptocurrency Trading,APPROVED,
aa988dc6-8d25-45c8-bb50-1e6e419a0f6c,10:32.3,COMP0062,PAYEE0288,1700.22,CAD,ACH,Utilities,VEND0087,Germany,Germany,Energy,APPROVED,
a30ce3be-3333-4a02-b2ff-d1e101434103,32:32.3,COMP0089,PAYEE0454,1399.19,EUR,Credit Card,Marketing Campaign,VEND0114,UK,Japan,Finance,APPROVED,
9192e76b-b991-4d17-bb74-2e4dc6c8fdb5,14:32.3,COMP0089,PAYEE0180,137.88,GBP,Credit Card,Office Supplies,VEND0421,USA,Brazil,Adult Entertainment,APPROVED,
87955cc7-4d32-48b2-9d61-9a9d78121b61,12:32.3,COMP0061,PAYEE0432,1721.36,CAD,Bank Transfer,Utilities,VEND0449,China,Canada,Finance,APPROVED,
0a2681d8-0299-4fad-b180-12cce568cd3e,53:32.3,COMP0053,PAYEE0319,673.78,JPY,Credit Card,Legal Fees,VEND0042,Brazil,India,Shell Corporations,APPROVED,
bcf4f311-5198-4026-b903-640fbd34b145,03:32.3,COMP0084,PAYEE0045,1777.91,GBP,Wire,Maintenance Services,VEND0432,Germany,Japan,Cannabis Industry,APPROVED,
6dc1453a-b827-48b4-8f65-596c7225caf1,45:32.3,COMP0023,PAYEE0216,1820.59,GBP,ACH,Utilities,VEND0217,China,Germany,Offshore Banking,APPROVED,
32d457d0-52ea-414a-b65e-d5961cade13e,24:32.3,COMP0021,PAYEE0156,1154.34,GBP,Credit Card,Consulting Services,VEND0239,Brazil,Japan,Retail,APPROVED,
e0c0b1f1-9340-492a-aa5d-907d1d31669b,46:32.3,COMP0064,PAYEE0040,51.78,JPY,Credit Card,Marketing Campaign,VEND0336,Germany,Australia,Adult Entertainment,APPROVED,
c60ba284-7894-4a70-a25e-59fe21cfff1d,10:32.3,COMP0083,PAYEE0440,1560.71,GBP,ACH,Rent Payment,VEND0455,USA,Canada,Automotive,APPROVED,
212baf66-e7fb-4f48-9d66-d8c6a57aa1de,58:32.3,COMP0016,PAYEE0180,794.56,CAD,Bank Transfer,Consulting Services,VEND0042,USA,India,Finance,APPROVED,
f3ff00cd-c63c-46e0-bb01-c8758751ca95,11:32.3,COMP0087,PAYEE0276,394.46,GBP,Credit Card,Legal Fees,VEND0454,Japan,UK,Cannabis Industry,APPROVED,
f83f87a9-78a3-4651-ba65-658607ac8d4b,36:32.3,COMP0092,PAYEE0034,1128.22,CAD,Wire,Software License,VEND0494,USA,UK,Real Estate,APPROVED,
7e25e76f-014d-4e00-bf9e-642c10c030e3,55:32.3,COMP0071,PAYEE0152,120.13,JPY,Bank Transfer,Unusual Transfer - Review Required,VEND0453,France,Japan,Technology,APPROVED,
1137237c-f323-48f0-b99c-ff1ce404d7a0,32:32.3,COMP0093,PAYEE0090,797.27,JPY,Check,Rent Payment,VEND0399,USA,Australia,Automotive,APPROVED,
bc1d41b5-35b1-42ba-b18c-3a0403c6c108,04:32.3,COMP0099,PAYEE0094,1314.02,GBP,Bank Transfer,Unusual Transfer - Review Required,VEND0383,Germany,Japan,Adult Entertainment,APPROVED,
2f57d2d0-f9a4-4cb4-b398-37de178dce33,50:32.3,COMP0017,PAYEE0203,2272.22,USD,Bank Transfer,Consulting Services,VEND0224,India,Brazil,Logistics,APPROVED,
f7e7cf3a-1176-4718-b795-f21e5704c73f,57:32.3,COMP0085,PAYEE0124,1861.11,CAD,Bank Transfer,Marketing Campaign,VEND0231,UK,USA,Manufacturing,APPROVED,
d70c9efc-6a45-455f-9214-cd4d72b4153e,14:32.3,COMP0010,PAYEE0195,1722.44,CAD,ACH,Research & Development,VEND0190,Japan,France,Real Estate,APPROVED,
e8ba2aae-e764-4f94-bc33-bace9359d76f,39:32.3,COMP0064,PAYEE0171,1347.05,USD,Bank Transfer,Legal Fees,VEND0221,China,India,Online Gambling,APPROVED,
f2389671-808d-4cdf-94bc-eead96765d19,48:32.3,COMP0095,PAYEE0039,1959.61,EUR,Credit Card,Unusual Transfer - Review Required,VEND0493,UK,India,Cryptocurrency Trading,APPROVED,
0e146330-99e2-4ef3-9aa1-94548c85c4f5,46:32.3,COMP0064,PAYEE0037,1347.8,USD,Check,Software License,VEND0264,UK,Germany,Precious Metals Trading,APPROVED,
a40508cf-c9cd-4fbe-b37d-720dd9cd6e8d,35:32.3,COMP0069,PAYEE0180,923.47,GBP,Bank Transfer,Payroll,VEND0187,China,UK,Logistics,APPROVED,
b2db54d8-486f-44fb-a673-8741c142842e,25:32.3,COMP0039,PAYEE0333,1163.2,CAD,ACH,Research & Development,VEND0406,India,France,Offshore Banking,APPROVED,
07d2b978-a4d2-4de6-a9fb-57c1ff657547,59:32.3,COMP0038,PAYEE0140,1150.94,EUR,Wire,IT Support,VEND0469,France,Canada,Healthcare,APPROVED,
b33b42d0-acde-40e5-8126-db6bf208453b,12:32.3,COMP0001,PAYEE0074,845.42,JPY,Wire,Research & Development,VEND0459,France,France,Healthcare,APPROVED,
1341cf32-62bf-456f-b015-3514bf2ae149,03:32.3,COMP0053,PAYEE0107,1502.06,JPY,Bank Transfer,Marketing Campaign,VEND0380,China,Germany,Real Estate,APPROVED,
6affa883-39f0-4fec-a675-c49b66fd5671,04:32.3,COMP0073,PAYEE0054,1507.77,GBP,Bank Transfer,Legal Fees,VEND0007,USA,USA,Logistics,APPROVED,
c05643ee-1646-449c-9d41-1067fa255145,21:32.3,COMP0051,PAYEE0441,2152.6,JPY,Bank Transfer,Payroll,VEND0381,Australia,Canada,Adult Entertainment,APPROVED,
ffedc8bd-6a42-4b99-8536-7414d5537caa,18:32.3,COMP0052,PAYEE0414,1684.46,CAD,ACH,Office Supplies,VEND0068,India,Germany,Shell Corporations,APPROVED,
a83f7de8-42ce-4c62-8402-4ef077b92389,36:32.3,COMP0088,PAYEE0340,265.88,CAD,Credit Card,Utilities,VEND0464,USA,China,Logistics,APPROVED,
34516b02-5d51-4c25-b4c4-3db3a77d4a1d,23:32.3,COMP0021,PAYEE0473,1801.45,CAD,Bank Transfer,Unusual Transfer - Review Required,VEND0082,Japan,Germany,Cryptocurrency Trading,APPROVED,
85050f6d-bb68-4b61-9bc6-8372ecb57b76,49:32.3,COMP0012,PAYEE0470,1817.26,JPY,Wire,Consulting Services,VEND0028,China,USA,Automotive,APPROVED,
8f799173-ff33-4517-bfc0-63ed0be6a1e8,34:32.3,COMP0077,PAYEE0139,1033.74,EUR,ACH,Payroll,VEND0315,UK,Canada,Cannabis Industry,APPROVED,
711b9ab6-6401-4ab0-a8bc-7f97e8bcd6df,27:32.3,COMP0073,PAYEE0009,558.5,GBP,Credit Card,IT Support,VEND0330,UK,Japan,Precious Metals Trading,APPROVED,
942130ad-9ab1-4652-a30b-24cc79dad30c,51:32.3,COMP0008,PAYEE0339,1685.07,EUR,Credit Card,Professional Development,VEND0221,Germany,USA,Healthcare,APPROVED,
9ad5a372-73c7-46ca-8642-3837bbf2333b,51:32.3,COMP0034,PAYEE0098,1034.64,CAD,Bank Transfer,Travel Expenses,VEND0239,Brazil,Brazil,Finance,APPROVED,
048038a5-2900-40f0-bce2-6e329f603a67,13:32.3,COMP0066,PAYEE0382,828.69,CAD,Wire,Maintenance Services,VEND0183,France,Japan,Adult Entertainment,APPROVED,
b9b532f0-8440-4427-8233-4e9b3d095f0c,02:32.3,COMP0040,PAYEE0400,2210.05,EUR,ACH,Maintenance Services,VEND0417,Australia,Canada,Adult Entertainment,APPROVED,
7e8a3724-057a-41d8-9f80-f5cfb4526256,40:32.3,COMP0043,PAYEE0261,841.71,GBP,Bank Transfer,Legal Fees,VEND0210,Japan,Japan,Retail,APPROVED,
4852b451-c56a-4f2b-823d-f2078eaaa0d0,33:32.3,COMP0005,PAYEE0272,204.36,CAD,ACH,Utilities,VEND0083,Brazil,India,Cannabis Industry,APPROVED,
40b7d5f6-669c-407f-a0f5-84e1fc9c82c4,14:32.3,COMP0050,PAYEE0152,1809.9,GBP,Wire,Payroll,VEND0188,France,UK,Precious Metals Trading,APPROVED,
1f7b3569-f29e-40eb-be2d-b7895e06d3f6,53:32.3,COMP0053,PAYEE0198,1943.69,EUR,Credit Card,Rent Payment,VEND0261,Germany,Canada,Retail,APPROVED,
b925db67-c741-46c9-b984-ba328815aef9,52:32.3,COMP0005,PAYEE0210,79.65,JPY,Bank Transfer,Unusual Transfer - Review Required,VEND0378,UK,France,Manufacturing,APPROVED,
7ad9ce00-a23b-49fd-b4e9-3493ab04481f,05:32.3,COMP0047,PAYEE0358,1542.14,JPY,Credit Card,Maintenance Services,VEND0267,Australia,Germany,Healthcare,APPROVED,
507bc468-8743-4e2c-b2af-69b1944f2738,23:32.3,COMP0074,PAYEE0217,460.7,USD,Credit Card,Rent Payment,VEND0243,Canada,UK,Retail,APPROVED,
361c0176-1afd-4370-9b18-783a6fda1f3f,35:32.3,COMP0075,PAYEE0234,1454.73,GBP,Wire,Research & Development,VEND0345,Japan,Canada,Art & Antiques Dealers,APPROVED,
6c77343f-2463-4398-9be2-aff5336f79b8,25:32.3,COMP0036,PAYEE0480,1591.12,JPY,Check,Maintenance Services,VEND0249,USA,Australia,Cryptocurrency Trading,APPROVED,
a6003fc1-dd6d-4646-908f-281ebf41f36d,09:32.3,COMP0007,PAYEE0086,1368.24,EUR,Credit Card,Office Supplies,VEND0382,Canada,Canada,Real Estate,APPROVED,
b1238fb2-1553-419a-832b-c8acbbd2f59a,48:32.3,COMP0092,PAYEE0389,1414.56,USD,Wire,Office Supplies,VEND0499,Brazil,Japan,Healthcare,APPROVED,
6182d52d-e1d7-48e9-af1f-8caf56d6f2f9,06:32.3,COMP0088,PAYEE0245,1758.84,USD,Wire,Marketing Campaign,VEND0261,Australia,Canada,Retail,APPROVED,
725e7b3b-5233-4086-958f-1fa7415afa69,13:32.3,COMP0076,PAYEE0049,356.01,CAD,Check,Cloud Hosting,VEND0475,Germany,China,Shell Corporations,APPROVED,
1554b89d-9a46-49e7-af44-7c97eb3f3de7,24:32.3,COMP0048,PAYEE0260,508.1,GBP,Wire,Rent Payment,VEND0437,China,Germany,Offshore Banking,APPROVED,
54e5dcdd-3e90-44a2-af12-ecf67f7e46e9,45:32.3,COMP0012,PAYEE0031,1598.66,CAD,Credit Card,Office Supplies,VEND0363,Canada,France,Arms Dealing,APPROVED,
8e17aa3d-0762-4310-9a0c-ded14ad36536,05:32.3,COMP0079,PAYEE0104,1365.5,GBP,Credit Card,Maintenance Services,VEND0317,UK,Japan,Arms Dealing,APPROVED,
5385e9da-caf7-4a27-8808-b3aad0eb3a73,32:32.3,COMP0039,PAYEE0025,1769.05,USD,Wire,Rent Payment,VEND0081,Japan,UK,Precious Metals Trading,APPROVED,
938550bb-4258-467d-9f27-436a787f325e,42:32.3,COMP0048,PAYEE0377,784.46,CAD,Wire,Marketing Campaign,VEND0216,USA,Japan,Energy,APPROVED,
9193c7e2-88bf-4440-b729-717e048656fe,17:32.3,COMP0094,PAYEE0045,1872.35,USD,ACH,Office Supplies,VEND0115,Germany,China,Automotive,APPROVED,
5f8593bc-d2e1-4933-9aea-ca128ee36aba,56:32.3,COMP0037,PAYEE0094,858,USD,Bank Transfer,Consulting Services,VEND0184,Germany,USA,Logistics,APPROVED,
cfc4cbd2-fe1a-4128-b3e8-81d3d411b386,02:32.3,COMP0047,PAYEE0484,883.76,CAD,ACH,Consulting Services,VEND0292,Japan,France,Education,APPROVED,
20902adb-6cde-4408-bd0c-e5436d0486ce,44:32.3,COMP0091,PAYEE0311,1115.32,GBP,Check,IT Support,VEND0116,France,USA,Online Gambling,APPROVED,
2afe7df0-1118-49f2-88c2-29a83c5c5df0,13:32.3,COMP0085,PAYEE0082,182.29,CAD,ACH,Professional Development,VEND0497,UK,India,Education,APPROVED,
1abff9c1-9553-43e6-8f1b-50015b563dcb,58:32.3,COMP0085,PAYEE0488,715.75,GBP,Check,Software License,VEND0005,USA,Canada,Real Estate,APPROVED,
a5e57d54-c104-4a1d-b69a-eabbaf992b38,58:32.3,COMP0057,PAYEE0372,1518.92,EUR,Credit Card,Research & Development,VEND0355,Germany,Japan,Arms Dealing,APPROVED,
242667ec-54c9-4323-b1f0-0002a0f1ddc2,48:32.3,COMP0097,PAYEE0013,1466.01,EUR,Wire,Office Supplies,VEND0045,Canada,Australia,Manufacturing,APPROVED,
b57fa35b-e1a7-41e4-a79e-c75937e23ae1,03:32.3,COMP0002,PAYEE0156,1355.88,JPY,Wire,Consulting Services,VEND0271,Brazil,Brazil,Cannabis Industry,APPROVED,
1f2e0670-1941-4662-b188-edf6f4da9cfd,49:32.3,COMP0015,PAYEE0424,152.85,EUR,ACH,Payroll,VEND0039,Germany,Canada,Online Gambling,APPROVED,
3f4dc16f-a648-43ab-9487-358263cf565c,35:32.3,COMP0084,PAYEE0083,1504.07,USD,Credit Card,Legal Fees,VEND0076,Canada,Canada,Healthcare,APPROVED,
fa068461-7309-46ea-ab4d-1bd59322a316,46:32.3,COMP0031,PAYEE0142,1239.63,CAD,Credit Card,Cloud Hosting,VEND0219,Japan,Brazil,Logistics,APPROVED,
48cc149d-b8b0-43d7-b2eb-beef08361286,09:32.3,COMP0074,PAYEE0137,1699.72,JPY,Credit Card,Professional Development,VEND0206,India,Canada,Finance,APPROVED,
30fff6af-d443-408d-8818-d0751270b4fd,53:32.3,COMP0068,PAYEE0387,1683.48,EUR,Bank Transfer,Travel Expenses,VEND0061,France,India,Adult Entertainment,APPROVED,
30207744-9fb1-4e6e-879d-599ef85d845c,02:32.3,COMP0038,PAYEE0134,1051.06,EUR,Bank Transfer,Maintenance Services,VEND0406,UK,China,Manufacturing,APPROVED,
7b1c7d61-212a-40bf-961c-e16740f308d4,09:32.3,COMP0065,PAYEE0065,2017.38,EUR,Check,Professional Development,VEND0207,Australia,Australia,Real Estate,APPROVED,
4996e57d-3731-49b1-9739-390716356e99,46:32.3,COMP0004,PAYEE0162,1371.72,GBP,Check,Maintenance Services,VEND0360,Brazil,UK,Art & Antiques Dealers,APPROVED,
f2ad76c6-6d19-4b74-83b1-6fd3f9603da5,12:32.3,COMP0082,PAYEE0370,1564.75,GBP,Credit Card,IT Support,VEND0102,Canada,USA,Real Estate,APPROVED,
fb6d652b-344e-4cf3-98f7-3be39bd1662d,13:32.3,COMP0097,PAYEE0258,586.86,EUR,Wire,Office Supplies,VEND0152,France,Australia,Shell Corporations,APPROVED,
82737b52-6f89-4910-b2b9-2d7ab8ff0380,51:32.3,COMP0040,PAYEE0155,349.58,CAD,Wire,Consulting Services,VEND0234,Brazil,Japan,Logistics,APPROVED,
130c34cf-fcc9-479b-abdf-382287564e63,20:32.3,COMP0005,PAYEE0417,1218.63,CAD,Bank Transfer,Marketing Campaign,VEND0312,UK,Japan,Precious Metals Trading,APPROVED,
b80ec27a-0362-4508-892d-f9f80ee8bf9e,39:32.3,COMP0093,PAYEE0365,131.62,CAD,Check,Marketing Campaign,VEND0433,Germany,Japan,Healthcare,APPROVED,
d9f843a4-4b03-4895-80da-4684d1473052,26:32.3,COMP0093,PAYEE0126,231.2,USD,Wire,Cloud Hosting,VEND0384,Australia,China,Finance,APPROVED,
54605792-d089-40f3-8122-fc25f02e75ad,46:32.3,COMP0026,PAYEE0130,1291.68,GBP,Credit Card,Travel Expenses,VEND0386,China,Canada,Adult Entertainment,APPROVED,
d7ce1833-f8df-40a9-80b2-4cff05d8596b,56:32.3,COMP0005,PAYEE0491,919.38,JPY,Check,Consulting Services,VEND0374,USA,Australia,Cannabis Industry,APPROVED,
d7708d30-3fbb-4b7d-a5a7-9f3a63664fbc,18:32.3,COMP0067,PAYEE0007,666.61,JPY,ACH,Utilities,VEND0485,UK,Germany,Art & Antiques Dealers,APPROVED,
84ab8a2f-d974-4201-b7ee-68d1545eb6f2,44:32.3,COMP0075,PAYEE0382,526.97,JPY,Credit Card,Legal Fees,VEND0349,France,UK,Cannabis Industry,APPROVED,
c2acb5e2-5c4b-49f0-9185-39b31f65c9da,26:32.3,COMP0028,PAYEE0202,474.06,EUR,Credit Card,Cloud Hosting,VEND0012,Japan,Brazil,Automotive,APPROVED,
922f0a6a-75aa-4215-95d5-5f7f0990035f,43:32.3,COMP0046,PAYEE0435,2150.42,USD,Wire,Unusual Transfer - Review Required,VEND0074,France,Brazil,Cannabis Industry,APPROVED,
e7312cac-4800-4639-a3f8-fb1f68374f21,31:32.3,COMP0012,PAYEE0310,2254.85,USD,Wire,Office Supplies,VEND0268,Canada,Brazil,Precious Metals Trading,APPROVED,
42a8c1e8-ee0a-4e8f-a1ba-34288cf71b2f,09:32.3,COMP0087,PAYEE0227,1973.11,EUR,ACH,Cloud Hosting,VEND0401,Canada,Japan,Adult Entertainment,APPROVED,
3209f1a1-ee53-4c0c-9643-efb747aa5868,43:32.3,COMP0045,PAYEE0220,1089.04,USD,Bank Transfer,Unusual Transfer - Review Required,VEND0006,France,Germany,Shell Corporations,APPROVED,
025d8524-b9ff-4559-851c-3be18f032f4a,12:32.3,COMP0074,PAYEE0055,264.22,EUR,Credit Card,Consulting Services,VEND0299,USA,China,Online Gambling,APPROVED,
08c5b9f5-57b5-4904-bace-7ed724c26c7f,01:32.3,COMP0011,PAYEE0330,754.03,JPY,Check,IT Support,VEND0058,France,Japan,Offshore Banking,APPROVED,
8cfa4c93-149f-4b59-a7b2-bb7b62cbe0f2,36:32.3,COMP0052,PAYEE0134,545.38,EUR,ACH,Maintenance Services,VEND0097,Japan,Japan,Shell Corporations,APPROVED,
bd09689d-4870-4c37-9e71-32ddbca40cdc,25:32.3,COMP0003,PAYEE0186,1156.94,USD,Wire,Travel Expenses,VEND0066,Germany,Australia,Finance,APPROVED,
84aff804-a258-4e5d-aa26-f0d5e58f9eae,25:32.3,COMP0098,PAYEE0146,689.67,CAD,ACH,Utilities,VEND0325,Australia,Australia,Online Gambling,APPROVED,
8e83a4f7-4147-46c6-a5cd-a637d1a42b36,09:32.3,COMP0047,PAYEE0099,2008.61,JPY,Check,Office Supplies,VEND0455,Brazil,Canada,Precious Metals Trading,APPROVED,
37aacf4b-4bd5-4d49-950b-311c1e151581,26:32.3,COMP0098,PAYEE0031,2036.06,EUR,Wire,Legal Fees,VEND0268,Canada,Brazil,Real Estate,APPROVED,
9c312c46-a45b-4d4e-8ad7-d65ae748565d,29:32.3,COMP0090,PAYEE0323,1818.05,USD,Check,Unusual Transfer - Review Required,VEND0114,Germany,China,Arms Dealing,APPROVED,
bcf94c68-3500-4bee-af1b-9ff7bcc7a315,26:32.3,COMP0008,PAYEE0400,57.71,EUR,Credit Card,Consulting Services,VEND0498,Australia,Brazil,Art & Antiques Dealers,APPROVED,
a33fdee0-0011-4167-96fc-55f29817952d,38:32.3,COMP0086,PAYEE0048,916.1,EUR,Check,IT Support,VEND0370,Canada,France,Automotive,APPROVED,
e6fc3c81-e39e-4c8f-a05e-80385320dc66,11:32.3,COMP0001,PAYEE0283,814.25,USD,Check,Rent Payment,VEND0369,Brazil,Germany,Retail,APPROVED,
0d5adb3d-6449-45bf-a3cd-edf0629941e5,20:32.3,COMP0056,PAYEE0310,115.33,CAD,ACH,Payroll,VEND0085,Australia,France,Art & Antiques Dealers,APPROVED,
20345171-8788-4561-be21-2c88de314fe8,12:32.3,COMP0047,PAYEE0004,1039.76,EUR,Credit Card,Rent Payment,VEND0241,France,USA,Technology,APPROVED,
6cc1db0a-6fb1-4c50-a389-431955768e4d,30:32.3,COMP0058,PAYEE0349,1319.09,JPY,Check,Software License,VEND0422,France,India,Education,APPROVED,
59ae0b14-0cb4-426d-9f00-563a3384571e,24:32.3,COMP0080,PAYEE0498,419.78,GBP,Wire,Professional Development,VEND0014,Germany,Japan,Finance,APPROVED,
09fc20fd-2d34-4656-9ac4-5ce792c09a3b,47:32.3,COMP0007,PAYEE0066,746.94,USD,Credit Card,Legal Fees,VEND0013,UK,USA,Education,APPROVED,
7d7caba6-06f7-4060-bee1-3e6e4ac2fcbb,44:32.3,COMP0055,PAYEE0077,810.04,JPY,Credit Card,Rent Payment,VEND0098,China,France,Finance,APPROVED,
1e3cac2b-8621-4e17-9ff6-a6d9b4832676,28:32.3,COMP0052,PAYEE0146,1275.48,EUR,ACH,Cloud Hosting,VEND0312,Australia,Japan,Online Gambling,APPROVED,
